tabled_Innskudd,tabled_Antall eiere,tabled_Hjuldrift,tabled_1. gang registrert,tabled_Antall seter,tabled_Drivstoff,title,tabled_Antall dører,tabled_Bilen står i,tabled_Reg.nr.,tabled_Salgsform,tabled_Avgiftsklasse,price,tabled_Str. lasterom,tabled_Km.stand,place,tabled_Årsmodell,tabled_CO2 utslipp,tabled_Hjuldriftnavn,tabled_Karosseri,tabled_Årsavgift,tabled_Pris eks omreg,tabled_Vekt,tabled_Girkasse,tabled_Fargebeskrivelse,tabled_Farge,tabled_Omregistrering,id,tabled_Forrige pris,tabled_Effekt,tabled_Sylindervolum,tabled_Interiørfarge
,1,Forhjulsdrift,14.12.2016,5,Bensin,Citroen C3,5,Norge,HZ32012,Bruktbil til salgs,Personbil,235000,300 l,4000,2680 Vågå,2016,,,Kombi 5-dørs,Inklusiv,231027,1 050 kg,Manuell,,Hvit,3973,98567594,,110,"1,2 l",
,1,Forhjulsdrift,15.11.2013,5,Diesel,Audi A1,5,Norge,DP39566,Bruktbil til salgs,Personbil,159900,,25000,3027 Drammen,2014,,,Kombi 5-dørs,Ikke inklusiv,157286,1 160 kg,Manuell,Brilliantsort,Svart,2614,98567532,,90,"1,6 l",Stoff
,1,Forhjulsdrift,28.01.2010,5,Bensin,Toyota Auris,3,Norge,,Bruktbil til salgs,Personbil,99000,355 l,107904,3170 Sem,2010,,,Kombi 3-dørs,Ikke inklusiv,95340,1 250 kg,Manuell,Svart met.,Svart,3660,98567504,,101,"1,3 l",Mørkt
,1,Firehjulsdrift,17.03.2016,7,Diesel,Volvo XC 90,5,Norge,CV80070,Bruktbil til salgs,Personbil,759000,368 l,27200,3511 Hønefoss,2016,,,SUV/Offroad,Inklusiv,752936,1 954 kg,Automat,metallic,Grå,6064,98567384,,190,2 l,Svart
,1,Forhjulsdrift,24.02.2014,4,Bensin,Volkswagen UP!,5,Norge,,Bruktbil til salgs,Personbil,99000,,41900,4347 Lye,2014,95 g/km,,Kombi 5-dørs,Inklusiv,95027,,Manuell,Metallic,Sølv,3973,98566562,,60,1 l,Grå
,1,Firehjulsdrift,28.03.2012,2,Diesel,Mitsubishi Outlander,5,Norge,VH38797,Bruktbil til salgs,Varebil,199000,485 l,91500,7290 Støren,2012,,,SUV/Offroad,Ikke inklusiv,197745,1 610 kg,Manuell,,Svart,1255,98567316,,140,"2,2 l",Sort
,,Forhjulsdrift,08.10.2009,5,Diesel,Volkswagen Passat,5,Norge,PD31726,Bruktbil til salgs,Personbil,99900,528 l,185000,5354 Straume,2010,,,Stasjonsvogn,Inklusiv,96240,1 467 kg,Manuell,,Grå,3660,98567300,,110,2 l,
,,Forhjulsdrift,22.03.2011,2,Diesel,Volkswagen Caddy,4,Norge,JD58504,Bruktbil til salgs,Varebil,69000,,114270,2007 Kjeller,2011,,,Kasse,Inklusiv,67745,1 359 kg,Manuell,Gråbrun Metallic,Brun,1255,98567251,,102,"1,6 l",svart/grå
,4,Forhjulsdrift,12.11.2008,4,Diesel,Volkswagen Passat CC,4,Norge,KH60600,Bruktbil til salgs,Personbil,139660,,167000,2005 Rælingen,2009,163 g/km,,Coupe,Inklusiv,136000,1 485 kg,Automat,,Svart,3660,98315009,,140,2 l,
,,Forhjulsdrift,15.09.2016,5,Diesel,BMW X1,5,Norge,,Bruktbil til salgs,Personbil,399000,550 l,7000,3400 Lier,2016,,,SUV/Offroad,Ikke inklusiv,,,Automat,Platinum,Sølv,Fritatt,98567276,,136,2 l,sort stoff
,,Firehjulsdrift,12.09.2016,5,Diesel,BMW X1,5,Norge,,Bruktbil til salgs,Personbil,449000,505 l,11000,3400 Lier,2016,,,SUV/Offroad,Ikke inklusiv,,,Automat,Platinum silver,Sølv,Fritatt,98567257,,136,2 l,Sort
,1,Firehjulsdrift,26.03.2014,5,Diesel,Volvo V70,5,Norge,BS90648,Bruktbil til salgs,Personbil,446064,,45000,1395 Hvalstad,2014,164 g/km,4Motion,Stasjonsvogn,Inklusiv,440000,1 686 kg,Automat,Twillight Bronze Met 700,Brun,6064,98482397,,163,"2,4 l",Sort
,,Forhjulsdrift,11.03.2008,4,Bensin,Fiat 500,3,Norge,,Bruktbil til salgs,Personbil,73000,,69500,4250 Kopervik,2008,119 g/km,,Kombi 3-dørs,Ikke inklusiv,70386,,Manuell,,Hvit,2614,98566213,,69,"1,2 l",Lys Grå
,1,Forhjulsdrift,05.01.2010,5,Diesel,Volkswagen Golf Plus,5,Norge,,Bruktbil til salgs,Personbil,149000,564 l,76000,6011 Ålesund,2010,,,Kombi 5-dørs,Ikke inklusiv,145340,1 371 kg,Manuell,,Beige,3660,98567192,,105,,
,,Forhjulsdrift,24.07.2014,5,Diesel,Toyota RAV4,5,Norge,,Bruktbil til salgs,Personbil,239000,547 l,111700,5822 Bergen,2014,,,SUV/Offroad,Ikke inklusiv,232936,1 535 kg,Manuell,Mørk brun,Brun,6064,98567187,,124,2 l,Skinn lyst
,2,Forhjulsdrift,12.09.2011,2,Diesel,Ford Transit Connect,5,Norge,SD58322,Bruktbil til salgs,Varebil,64900,,99383,8370 Leknes,2011,159 g/km,,Kasse,Inklusiv,63645,1 438 kg,Manuell,,Rød,1255,98389857,,90,"1,8 l",
,,Forhjulsdrift,31.03.2017,5,Elektrisitet+bensin,Kia Niro,5,Norge,BT60269,Bruktbil til salgs,Personbil,312000,,4000,1309 Rud,2017,,,Kombi 5-dørs,Inklusiv,305936,1 425 kg,Automat,Aurora Black Mettallic,Svart,6064,98567142,,105,"1,6 l",Sort
,,Bakhjulsdrift,12.05.2007,5,Diesel,BMW 5-serie,4,Norge,,Bruktbil til salgs,Personbil,189000,485 l,159000,7714 Steinkjer,2007,,,Sedan,Ikke inklusiv,185340,1 595 kg,Automat,Safir sort,Svart,3660,98567080,,197,3 l,Beige skinn
,,Forhjulsdrift,23.08.2005,5,Diesel,Volvo V50,,Norge,,Auksjon,Personbil,39569,,188000,1252 Oslo,2006,,,Stasjonsvogn,Ikke inklusiv,38000,1 333 kg,Manuell,,Sølv,1569,98567055,,109,"1,6 l",
,1,Forhjulsdrift,12.08.2005,5,Bensin,Toyota Avensis,4,Norge,UF26855,Bruktbil til salgs,Personbil,55000,520 l,123900,6160 Hovdebygda,2005,,,Sedan,Inklusiv,53431,1 270 kg,Manuell,,Sølv,1569,98567020,,129,"1,8 l",Mørkt stoff
,1,Bakhjulsdrift,17.03.2016,5,Elektrisitet+bensin,BMW 3-serie,4,Norge,,Bruktbil til salgs,Personbil,419000,370 l,10000,1815 Askim,2016,,,Sedan,Ikke inklusiv,412936,1 660 kg,Automat,Glaciersilver metallic,Sølv,6064,98567004,,252,2 l,Sort stoff/alcantara
,1,Forhjulsdrift,05.03.2014,5,Diesel,Audi A4,5,Norge,KH97262,Bruktbil til salgs,Personbil,259000,,105710,1363 Høvik,2014,129 g/km,,Stasjonsvogn,Ikke inklusiv,252936,,Automat,metalic,Grå,6064,98566676,,150,2 l,Svart delskinn
,,Forhjulsdrift,12.09.2011,4,Bensin,Fiat 500,,Norge,,Bruktbil til salgs,Personbil,63900,,58000,3946 Porsgrunn,2011,,,Kombi 3-dørs,Inklusiv,61286,865 kg,Manuell,,Rød,2614,98566908,,69,"1,2 l",Lyst
,2,Firehjulsdrift,13.04.2012,5,Diesel,Volvo XC 70,5,Norge,DN88517,Bruktbil til salgs,Personbil,149000,,380000,5099 Bergen,2012,179 g/km,,Stasjonsvogn,Inklusiv,,1 740 kg,Automat,,Blå,Fritatt,98566412,,163,"2,4 l",Sort skinn
,,Forhjulsdrift,06.03.2014,4,Elektrisitet,Volkswagen UP!,4,Norge,,Bruktbil til salgs,Personbil,159000,,37400,7503 Stjørdal,2014,,,Kombi 5-dørs,Ikke inklusiv,155027,1 139 kg,Automat,DYP SORT PERLMET.,Svart,3973,98566777,,82,"0,1 l",JY
,,Firehjulsdrift,04.10.2013,2,Diesel,Mercedes-Benz GL,4,Norge,NF68583,Bruktbil til salgs,Varebil,669000,,77303,3735 Skien,2014,,,SUV/Offroad,Inklusiv,667745,2 505 kg,Automat,Obsidian black metallic,Svart,1255,95371595,"689 000,-",258,3 l,Skinn - Black
,1,Forhjulsdrift,30.03.2016,3,Diesel,Peugeot Partner,5,Norge,,Bruktbil til salgs,Varebil,175900,,15100,8008 Bodø,2016,,,Kasse,Ikke inklusiv,173913,1 396 kg,Manuell,Sølv metallic,Grå,1987,98566719,,99,"1,6 l",Sort/grå
,1,Bakhjulsdrift,02.04.2016,4,Bensin,BMW M6,4,Norge,,Bruktbil til salgs,Personbil,1349000,460 l,24000,1815 Askim,2016,,,Coupe,Ikke inklusiv,,,Automat,Singaporgrå metallic,Grå,Fritatt,98566689,,560,"4,4 l",Sort merinoskinn
,3,Bakhjulsdrift,22.11.2010,5,Diesel,BMW 5-serie,5,Norge,BS16543,Bruktbil til salgs,Personbil,295000,,135000,2150 Årnes,2010,139 g/km,,Stasjonsvogn,Inklusiv,291340,1 715 kg,Automat,Carbon black,Svart,3660,91204344,,163,2 l,Svart
,2,Forhjulsdrift,22.04.2015,2,Diesel,Opel Combo,5,Norge,TV88279,Bruktbil til salgs,Varebil,139000,925 l,29024,6800 Førde,2015,,,Stasjonsvogn,Ikke inklusiv,137013,1 320 kg,Manuell,Silver Fish,Grå,1987,98566587,,90,"1,3 l",Skai
,,Forhjulsdrift,02.10.2014,3,Diesel,Opel Vivaro,5,Norge,,Bruktbil til salgs,Varebil,149900,,92500,5132 Nyborg,2014,,,Kasse,Ikke inklusiv,147913,1 748 kg,Manuell,Starsilver Metallic,Sølv,1987,98566588,,114,2 l,Charcoal
,,Forhjulsdrift,,5,Bensin,Toyota Avensis,,Norge,,Bruktbil til salgs,Personbil,59700,,176420,2321 Hamar,2007,173 g/km,,Stasjonsvogn,Ikke inklusiv,56040,,Manuell,,Sølv,3660,98550242,,110,"1,6 l",
,,Firehjulsdrift,25.06.1999,6,Diesel,Chevrolet Tahoe,,Norge,BD16923,Bruktbil til salgs,Personbil,66569,,234000,9900 Kirkenes,1999,,,SUV/Offroad,Inklusiv,65000,2 450 kg,Automat,,Svart,1569,98465338,,182,"6,5 l",beige/grå
,,Forhjulsdrift,25.04.2005,5,Diesel,Volkswagen Passat,,Norge,,Auksjon,Personbil,29569,,184105,1252 Oslo,2006,,,Sedan,Ikke inklusiv,28000,1 422 kg,Manuell,,Grå,1569,98566533,,105,"1,9 l",
,,Forhjulsdrift,22.09.2003,5,Bensin,Volkswagen Polo,,Norge,,Auksjon,Personbil,4569,,186588,1252 Oslo,2003,,,Kombi 3-dørs,Ikke inklusiv,3000,1 053 kg,Automat,,Sølv,1569,98566553,,75,"1,4 l",
,1,Firehjulsdrift,,5,Bensin,Audi RS3,,Norge,,Bruktbil til salgs,Personbil,489000,,110000,3360 Geithus,2012,,,Kombi 5-dørs,Ikke inklusiv,,,Automat,,Svart,Fritatt,98566394,,340,,sort
,1,Forhjulsdrift,25.11.2014,5,Elektrisitet,Volkswagen Golf,5,Norge,,Bruktbil til salgs,Personbil,204000,341 l,66500,1801 Askim,2015,,,Kombi 5-dørs,Ikke inklusiv,197936,1 510 kg,Automat,LIMESTONE GRÅ MET,Grå,6064,98566481,,116,,TITANSORT
,,Forhjulsdrift,04.02.2016,5,Elektrisitet,Volkswagen Golf,5,Norge,,Bruktbil til salgs,Personbil,229000,,12500,4016 Stavanger,2016,,,Kombi 5-dørs,Ikke inklusiv,,,Automat,Pure White,Hvit,Fritatt,98566494,,116,,Sort
,,Forhjulsdrift,10.06.2003,5,Bensin,Citroen C3,5,Norge,ZX18822,Bruktbil til salgs,Personbil,36569,390 l,132000,9514 Alta,2002,,,Kombi 5-dørs,Ikke inklusiv,35000,1 005 kg,Manuell,,Sølv,1569,98566397,,73,"1,4 l",stoff
,1,Forhjulsdrift,30.03.2013,5,Diesel,Audi A4,5,Norge,DP25719,Bruktbil til salgs,Personbil,238860,,100000,3300 Hokksund,2013,123 g/km,,Stasjonsvogn,Ikke inklusiv,235200,,Automat,svart metallic,Svart,3660,98565345,,143,2 l,sort sportskinninteriør
,,Forhjulsdrift,16.06.2016,5,Elektrisitet+bensin,Toyota Auris,5,Norge,,Bruktbil til salgs,Personbil,264900,530 l,24000,0277 Oslo,2016,,,Stasjonsvogn,Ikke inklusiv,258836,1 335 kg,Automat,,Hvit,6064,98566342,,136,"1,8 l",
,1,Firehjulsdrift,31.08.2010,5,Bensin,Honda CR-V,5,Norge,SU90894,Bruktbil til salgs,Personbil,189900,475 l,153200,5354 Straume,2010,,,SUV/Offroad,Inklusiv,186240,1 530 kg,Automat,,Brun,3660,98566351,,150,,Skinn
,1,Forhjulsdrift,06.01.2011,5,Bensin,Hyundai ix20,5,Norge,AY14097,Bruktbil til salgs,Personbil,99900,,49000,1640 Råde,2011,,,Flerbruksbil,Inklusiv,97286,1 178 kg,Manuell,,Svart,2614,98566311,,90,"1,4 l",sort
,2,Bakhjulsdrift,04.02.2004,5,Bensin,BMW 7-serie,4,Norge,ZZ10387,Bruktbil til salgs,Personbil,49999,,395000,0263 Oslo,1998,,,Sedan,Inklusiv,48430,1 730 kg,Automat,,Sølv,1569,98557764,,193,"2,8 l",
,2,Firehjulsdrift,07.02.2013,5,Diesel,Audi A6 allroad,5,Norge,VH48932,Bruktbil til salgs,Personbil,499660,,64000,7045 Trondheim,2013,159 g/km,,Stasjonsvogn,Inklusiv,496000,1 855 kg,Automat,Metallic hvit.,Hvit,3660,98565121,,204,3 l,"Sort skinn, med sort tak."
,3,Bakhjulsdrift,11.03.2008,3,Diesel,Mercedes-Benz Sprinter,,Norge,PD25774,Bruktbil til salgs,Varebil,139755,,175000,7224 Melhus,2008,,,Kasse,,138500,1 905 kg,Manuell,,Hvit,1255,98564338,,150,"2,1 l",
,1,Firehjulsdrift,13.12.2012,5,Diesel,Volkswagen Passat Alltrack,5,Norge,VH47699,Bruktbil til salgs,Personbil,149000,,270000,7020 Trondheim,2013,149 g/km,,Stasjonsvogn,Inklusiv,145340,1 631 kg,Manuell,,Grå,3660,98564542,,140,2 l,
,1,Firehjulsdrift,26.06.2013,5,Bensin,Mitsubishi Outlander,5,Norge,VH53312,Bruktbil til salgs,Personbil,299000,550 l,59348,7044 Trondheim,2013,,,SUV/Offroad,Ikke inklusiv,295340,1 485 kg,Automat,,Hvit,3660,98566189,,150,2 l,
,1,Forhjulsdrift,31.07.2014,5,Diesel,Ford Mondeo,5,Norge,BS99301,Bruktbil til salgs,Personbil,229000,,59245,1396 Billingstad,2014,,,Stasjonsvogn,Ikke inklusiv,222936,1 430 kg,Manuell,Brisbane brown,Brun,6064,98566199,,116,"1,6 l",Sort
,4,Forhjulsdrift,08.03.2005,5,Bensin,Audi A4,4,Norge,NF14696,Bruktbil til salgs,Personbil,44000,,228818,0608 Oslo,2005,192 g/km,,Sedan,Inklusiv,,1 390 kg,Automat,,Rød,Fritatt,96721503,,131,2 l,
,2,Forhjulsdrift,24.04.2007,5,Bensin,Toyota Auris,5,Norge,XN32842,Bruktbil til salgs,Personbil,65000,,118000,7504 Stjørdal,2007,166 g/km,,Kombi 5-dørs,Inklusiv,61412,1 260 kg,Manuell,,Grå,3588,86776059,,124,"1,6 l",
,1,Firehjulsdrift,30.04.2014,5,Diesel,Kia Sportage,5,Norge,,Bruktbil til salgs,Personbil,279000,,39000,1523 Moss,2014,,,SUV/Offroad,Inklusiv,272936,1 525 kg,Manuell,,Sølv,6064,98566076,,136,2 l,Stoff
,1,Forhjulsdrift,14.06.2010,7,Bensin,Nissan Qashqai +2,5,Norge,SU88777,Bruktbil til salgs,Personbil,169000,707 l,39000,5710 Skulestadmo,2010,,,SUV/Offroad,Ikke inklusiv,165340,1 290 kg,Manuell,,Sølv,3660,98566038,,114,"1,6 l",
,,Bakhjulsdrift,23.11.2012,5,Diesel,BMW 5-serie,5,Norge,,Bruktbil til salgs,Personbil,409000,500 l,84800,1617 Fredrikstad,2013,,,Kombi 5-dørs,Inklusiv,405340,1 875 kg,Automat,Carbonschwarz Metallic (416),Svart,3660,98566061,,184,2 l,Exl.leder Nappa Erw./Schwarz (NASW)
,2,Firehjulsdrift,29.09.2010,5,Diesel,BMW 5-serie,5,Norge,DN50170,Bruktbil til salgs,Personbil,399000,,85000,6413 Molde,2010,183 g/km,,Kombi 5-dørs,Ikke inklusiv,395340,2 015 kg,Automat,,Svart,3660,80736796,,245,3 l,Sort skinn
,1,Forhjulsdrift,31.10.2016,4,Bensin,Citroen C1,5,Norge,,Bruktbil til salgs,Personbil,139000,,4500,4886 Grimstad,2016,,,Kombi 5-dørs,Inklusiv,135027,840 kg,Manuell,,Blå,3973,98555021,,69,,
,,Forhjulsdrift,,5,Diesel,Volvo V50,,Norge,,Bruktbil til salgs,Personbil,29700,,263558,2321 Hamar,2006,132 g/km,,Stasjonsvogn,Ikke inklusiv,26040,,Manuell,,Svart,3660,98507206,,109,"1,6 l",
,,Forhjulsdrift,13.03.2007,5,Diesel,Volkswagen Touran,5,Norge,,Bruktbil til salgs,Personbil,79000,695 l,202900,2050 Jessheim,2007,,,Flerbruksbil,Ikke inklusiv,75340,1 592 kg,Automat,,Svart,3660,98565954,,140,2 l,
,,Forhjulsdrift,07.11.2011,5,Diesel,Volvo V60,5,Norge,,Bruktbil til salgs,Personbil,194000,575 l,89400,2050 Jessheim,2012,,,Stasjonsvogn,Ikke inklusiv,190340,1 462 kg,Manuell,,Svart,3660,98565974,,114,"1,6 l",
,3,Bakhjulsdrift,22.10.2002,5,Diesel,Mercedes-Benz E-Klasse,4,Norge,DL10430,Bruktbil til salgs,Personbil,61569,,218000,5580 Ølen,2002,177 g/km,,Sedan,Inklusiv,60000,1 565 kg,Automat,,Blå,1569,95739507,,150,"2,1 l",
,,Firehjulsdrift,10.11.2015,5,Diesel,Volkswagen Golf,5,Norge,,Bruktbil til salgs,Personbil,277000,605 l,33900,2050 Jessheim,2016,,,Stasjonsvogn,Ikke inklusiv,270936,1 419 kg,Manuell,,Sølv,6064,98565991,,110,"1,6 l",
,1,Forhjulsdrift,29.04.2015,5,Bensin,Ford Mondeo,5,Norge,DP71175,Bruktbil til salgs,Personbil,362900,500 l,35313,1396 Billingstad,2015,,,Stasjonsvogn,Ikke inklusiv,356836,1 452 kg,Automat,Tectonic Silver,Grå,6064,98565996,,160,"1,5 l",Sort
,1,Forhjulsdrift,25.10.2013,5,Bensin,Toyota Auris,5,Norge,PD47035,Bruktbil til salgs,Personbil,199000,360 l,49000,4823 Nedenes,2013,,,Kombi 5-dørs,Ikke inklusiv,195340,1 310 kg,Automat,Brun met,Brun,3660,98565920,,136,"1,8 l",Sort
,,Forhjulsdrift,26.03.2014,5,Diesel,Toyota Urban Cruiser,5,Norge,,Bruktbil til salgs,Personbil,169000,314 l,85600,2050 Jessheim,2014,,,Stasjonsvogn,Ikke inklusiv,162936,1 240 kg,Manuell,,Grå,6064,98565939,,90,"1,4 l",
,,Forhjulsdrift,25.01.2013,5,Diesel,Skoda Roomster,5,Norge,,Bruktbil til salgs,Personbil,118000,509 l,94800,2050 Jessheim,2013,,,Flerbruksbil,Ikke inklusiv,114340,1 247 kg,Manuell,,Beige,3660,98565880,,90,"1,6 l",
,,Forhjulsdrift,21.12.2006,5,Diesel,Skoda Roomster,5,Norge,,Bruktbil til salgs,Personbil,59000,477 l,101250,2050 Jessheim,2007,,,Flerbruksbil,Ikke inklusiv,55340,1 245 kg,Manuell,,Blå,3660,98565904,,80,"1,4 l",
,,Firehjulsdrift,12.03.2014,5,Bensin,Suzuki Swift,5,Norge,,Bruktbil til salgs,Personbil,128500,211 l,70500,2050 Jessheim,2014,,,Kombi 5-dørs,Ikke inklusiv,124527,1 035 kg,Manuell,,Grå,3973,98565925,,94,"1,2 l",
,,Forhjulsdrift,15.10.2008,4,Bensin,Audi A5,,Norge,,Auksjon,Personbil,103660,,103000,1252 Oslo,2008,,,Coupe,Ikke inklusiv,100000,1 395 kg,Manuell,,Grå,3660,98565817,,170,"1,8 l",
,,Firehjulsdrift,27.05.2014,5,Elektrisitet+bensin,Mitsubishi Outlander,5,Norge,VH61647,Bruktbil til salgs,Personbil,329000,463 l,69045,7044 Trondheim,2014,,,SUV/Offroad,Ikke inklusiv,322936,1 810 kg,Automat,,Hvit,6064,98565795,,121,2 l,
,,Firehjulsdrift,17.12.2009,5,Bensin,Audi A4,5,Norge,BS74894,Bruktbil til salgs,Personbil,239000,490 l,100000,1787 Halden,2010,,,Stasjonsvogn,Ikke inklusiv,235340,1 575 kg,Manuell,Grå metallic,Grå,3660,98565810,,211,2 l,Svart
,,Firehjulsdrift,21.10.2011,5,Diesel,Opel Insignia,5,Norge,,Bruktbil til salgs,Personbil,209000,540 l,148500,2050 Jessheim,2012,,,Stasjonsvogn,Ikke inklusiv,205340,1 768 kg,Manuell,,Svart,3660,98565857,,160,2 l,
,,Forhjulsdrift,20.07.2010,5,Bensin,Honda Civic,5,Norge,,Bruktbil til salgs,Personbil,99000,485 l,66500,2050 Jessheim,2010,,,Kombi 5-dørs,Ikke inklusiv,96386,1 182 kg,Manuell,,Grå,2614,98565799,,99,"1,3 l",
,,Forhjulsdrift,26.05.2009,5,Bensin,Toyota Avensis,4,Norge,CV53653,Bruktbil til salgs,Personbil,159000,509 l,115500,2050 Jessheim,2009,,,Sedan,Ikke inklusiv,155340,1 405 kg,Automat,Svart metallic,Svart,3660,98565833,,147,"1,8 l",Lyst skinn
,1,Forhjulsdrift,25.05.2012,5,Diesel,Nissan Qashqai,5,Norge,,Bruktbil til salgs,Personbil,169900,410 l,76884,1400 Ski,2012,,,Kombi 5-dørs,Inklusiv,166240,1 320 kg,Manuell,Sort,Svart,3660,98565739,,110,"1,5 l",Sort Skinn
,2,Forhjulsdrift,30.08.2010,5,Diesel,Ford Focus,5,Norge,AY12939,Bruktbil til salgs,Personbil,64999,,129000,1825 Tomter,2010,115 g/km,,Stasjonsvogn,Ikke inklusiv,61339,1 311 kg,Manuell,,Sølv,3660,92765342,,90,"1,6 l",Grått/svart
,,Forhjulsdrift,22.08.2014,3,Elektrisitet,Peugeot Partner Electric,4,Norge,,Bruktbil til salgs,Varebil,139000,,21000,7341 Oppdal,2014,,,Stasjonsvogn,Ikke inklusiv,137013,1 589 kg,Automat,,Hvit,1987,98565786,,48,,
,,Forhjulsdrift,24.04.2012,3,Diesel,Citroen Jumpy,5,Norge,,Bruktbil til salgs,Varebil,125000,,64532,2050 Jessheim,2012,,,Kasse,Ikke inklusiv,123745,1 720 kg,Manuell,,Hvit,1255,98565748,,128,2 l,
,,Forhjulsdrift,17.06.2015,5,Bensin,Hyundai i30,5,Norge,,Bruktbil til salgs,Personbil,239000,378 l,49790,2050 Jessheim,2015,,,Kombi 5-dørs,Ikke inklusiv,232936,1 223 kg,Manuell,,Brun,6064,98565768,,135,"1,6 l",
,1,Forhjulsdrift,30.03.2010,5,Bensin,Opel Astra,5,Norge,,Bruktbil til salgs,Personbil,128000,370 l,51500,2050 Jessheim,2010,,,Kombi 5-dørs,Ikke inklusiv,124340,1 318 kg,Manuell,,Rød,3660,98565783,,116,"1,6 l",
,1,Firehjulsdrift,27.08.2004,7,Diesel,Mitsubishi Pajero,,Norge,,Bruktbil til salgs,Personbil,209000,,174742,8501 Narvik,2005,,,SUV/Offroad,Ikke inklusiv,207431,2 170 kg,Automat,Sølv metallic,Sølv,1569,98565736,,160,"3,2 l",Sort/grått interiør
,2,Bakhjulsdrift,23.02.2007,5,Diesel,BMW 3-serie,5,Norge,TV76832,Bruktbil til salgs,Personbil,134977,,137500,3742 Skien,2007,0 g/km,,Sedan,Inklusiv,130000,,Automat,Sparkling graphite A22,Grå,4977,95246340,,163,2 l,Sort Helskinn
,3,Firehjulsdrift,24.11.2004,5,Bensin,Land Rover Freelander,5,Norge,,Bruktbil til salgs,Personbil,31569,,158500,3228 Sandefjord,2005,248 g/km,,SUV/Offroad,Inklusiv,30000,1 445 kg,Manuell,,Gull,1569,98561721,,117,"1,8 l",
,3,Forhjulsdrift,22.10.2007,2,Diesel,Volkswagen Touran,5,Norge,,Bruktbil til salgs,Varebil,79900,,182000,4028 Stavanger,2008,161 g/km,,Flerbruksbil,Inklusiv,78645,1 565 kg,Manuell,,Grå,1255,98564953,,140,2 l,Grå
,1,Forhjulsdrift,23.05.2011,5,Bensin,Nissan Juke,5,Norge,RK31342,Bruktbil til salgs,Personbil,159000,251 l,26000,4313 Sandnes,2011,,,Kombi 5-dørs,Ikke inklusiv,156386,1 142 kg,Automat,Metallic,Brun,2614,98565628,,117,"1,6 l",
,,Firehjulsdrift,21.10.2016,5,Bensin,Opel Mokka,5,Norge,,Bruktbil til salgs,Personbil,365000,356 l,13500,2050 Jessheim,2017,,,SUV/Offroad,Ikke inklusiv,,,Automat,Amber Orange,Oransje,Fritatt,98565657,,152,"1,4 l",Sort Skinn
,,Firehjulsdrift,,5,Diesel,Volvo XC 70,,Norge,,Bruktbil til salgs,Personbil,119700,,267422,2321 Hamar,2006,224 g/km,,Stasjonsvogn,Ikke inklusiv,116040,,Automat,,Grå,3660,98493496,,185,"2,4 l",
,,Firehjulsdrift,24.02.2012,5,Bensin,Mazda CX-5,5,Norge,AS34721,Bruktbil til salgs,Personbil,239000,503 l,101529,1787 Halden,2012,,,SUV/Offroad,Ikke inklusiv,235340,1 375 kg,Manuell,Blå metallic,Blå,3660,98565615,,160,2 l,Svart
,,Forhjulsdrift,01.02.2017,5,Bensin,Opel Astra,5,Norge,,Bruktbil til salgs,Personbil,315000,,11500,2050 Jessheim,2017,,,Stasjonsvogn,Ikke inklusiv,308936,1 340 kg,Automat,Cool Beige,Grå,6064,98565560,,150,"1,4 l",Sort Skinn
,,Forhjulsdrift,25.08.2016,5,Bensin,Opel Corsa,5,Norge,,Bruktbil til salgs,Personbil,169500,285 l,7500,2050 Jessheim,2016,,,Kombi 5-dørs,Ikke inklusiv,165527,1 124 kg,Manuell,Hvit,Hvit,3973,98565571,,90,1 l,Sort stoff
,,Forhjulsdrift,05.11.2015,5,Bensin,Opel Corsa,5,Norge,,Bruktbil til salgs,Personbil,169000,285 l,12900,2050 Jessheim,2016,,,Kombi 5-dørs,Ikke inklusiv,165027,1 124 kg,Manuell,,Grå,3973,98565604,,90,1 l,
,,Firehjulsdrift,20.07.2006,7,Diesel,Volvo XC 90,,Norge,PD19845,Bruktbil til salgs,Personbil,51568,,246000,5072 Bergen,2003,,AWD/4x4,SUV/Offroad,Inklusiv,49999,2 102 kg,Automat,,Sølv,1569,98564911,,163,"2,4 l",
,,Firehjulsdrift,09.04.2016,5,Diesel,Mazda CX-3,5,Norge,,Bruktbil til salgs,Personbil,318000,287 l,36900,2050 Jessheim,2016,,,SUV/Offroad,Ikke inklusiv,311936,1 295 kg,Automat,,Hvit,6064,98565494,,105,"1,5 l",
,,Firehjulsdrift,24.07.2012,5,Diesel,Mazda CX-5,5,Norge,,Bruktbil til salgs,Personbil,235000,503 l,113000,2050 Jessheim,2012,,,SUV/Offroad,Ikke inklusiv,231340,1 475 kg,Manuell,,Grå,3660,98565517,,150,"2,2 l",
,,Firehjulsdrift,08.02.2007,5,Bensin,Nissan Qashqai,5,Norge,,Bruktbil til salgs,Personbil,121000,410 l,114500,2050 Jessheim,2007,,,Kombi 5-dørs,Ikke inklusiv,117340,1 415 kg,Manuell,,Blå,3660,98565539,,141,2 l,
,,Forhjulsdrift,29.04.2010,5,Bensin,Mitsubishi Lancer,5,Norge,SD50939,Bruktbil til salgs,Personbil,99600,455 l,64000,5542 Karmsund,2010,,,Kombi 5-dørs,Ikke inklusiv,95940,1 270 kg,Manuell,,Svart,3660,98565443,,109,"1,5 l",
