tabled_Innskudd,tabled_Antall eiere,tabled_Hjuldrift,tabled_1. gang registrert,tabled_Antall seter,tabled_Drivstoff,title,tabled_Antall dører,tabled_Bilen står i,tabled_Reg.nr.,tabled_Salgsform,tabled_Avgiftsklasse,price,tabled_Str. lasterom,tabled_Km.stand,place,tabled_Årsmodell,tabled_CO2 utslipp,tabled_Hjuldriftnavn,tabled_Karosseri,tabled_Årsavgift,tabled_Pris eks omreg,tabled_Vekt,tabled_Girkasse,tabled_Fargebeskrivelse,tabled_Farge,tabled_Omregistrering,id,tabled_Forrige pris,tabled_Effekt,tabled_Sylindervolum,tabled_Interiørfarge
,,Forhjulsdrift,02.07.2007,5,Diesel,Audi A4,5,Norge,AX94607,Bruktbil til salgs,Personbil,69960,,247000,1580 Rygge,2008,,,Stasjonsvogn,Inklusiv,66300,1 490 kg,Manuell,BLÅ MET,Blå,3660,98320802,,140,2 l,GRÅ S-LINE
,2,Firehjulsdrift,19.04.2007,3,Diesel,Volkswagen Transporter,5,Norge,DL62027,Bruktbil til salgs,Varebil,121255,,240000,4260 Torvastad,2007,240 g/km,,Kasse,Ikke inklusiv,120000,2 115 kg,Manuell,,Hvit,1255,98640672,,131,"2,5 l",
,,Forhjulsdrift,02.07.2007,5,Diesel,Audi A4,5,Norge,AX94607,Bruktbil til salgs,Personbil,69960,,247000,1580 Rygge,2008,,,Stasjonsvogn,Inklusiv,66300,1 490 kg,Manuell,BLÅ MET,Blå,3660,98320801,,140,2 l,GRÅ S-LINE
,1,Firehjulsdrift,25.08.2016,5,Diesel,Volvo XC 60,5,Norge,BT50169,Bruktbil til salgs,Personbil,599900,495 l,10512,2619 Lillehammer,2017,,,SUV/Offroad,Inklusiv,593836,1 723 kg,Automat,Savile Grey Metallic,Blå,6064,98320740,,163,"2,4 l",Skinn Mørk Grått
,1,Firehjulsdrift,25.08.2016,5,Diesel,Volvo XC 60,5,Norge,BT50161,Bruktbil til salgs,Personbil,599900,495 l,5371,2619 Lillehammer,2017,,,SUV/Offroad,Inklusiv,593836,1 723 kg,Automat,Magic Blue Metallic,Blå,6064,98320772,,163,"2,4 l",Skinn Mørk Grått
,,Firehjulsdrift,29.10.2009,5,Diesel,Skoda Yeti,5,Norge,PD32057,Bruktbil til salgs,Personbil,159000,,138000,4848 Arendal,2010,,,SUV/Offroad,Ikke inklusiv,155340,1 455 kg,Manuell,BRUN,Brun,3660,98320776,,140,2 l,Sort/Beige
,1,Firehjulsdrift,21.07.2016,5,Diesel,Volvo XC 60,5,Norge,JV24403,Bruktbil til salgs,Personbil,599900,,17748,2619 Lillehammer,2017,,,SUV/Offroad,Inklusiv,593836,1 723 kg,Automat,Krystal hvit Metallic 707,Hvit,6064,98320813,,163,"2,4 l",Skinn Mørk grå
,1,Forhjulsdrift,18.08.2015,5,Bensin,Toyota Yaris,5,Norge,,Bruktbil til salgs,Personbil,179000,286 l,27551,6415 Molde,2015,,,Kombi 5-dørs,Ikke inklusiv,175027,1 040 kg,Manuell,Beige Metallic,Beige,3973,98320750,,100,"1,3 l",Grått Stoff
,1,Firehjulsdrift,30.12.2016,5,Diesel,Volvo XC 60,5,Norge,FT56126,Bruktbil til salgs,Personbil,619900,495 l,1200,2619 Lillehammer,2017,,,SUV/Offroad,Ikke inklusiv,613836,1 723 kg,Automat,Power blue met,Blå,6064,98320713,,163,"2,4 l",Skinn sport brun/mørkgrå
,1,Firehjulsdrift,26.08.2015,5,Diesel,Skoda Octavia,5,Norge,PD54010,Bruktbil til salgs,Personbil,309000,,32000,4848 Arendal,2016,,,Stasjonsvogn,Ikke inklusiv,302936,1 360 kg,Manuell,BRILLIANT SILVER,Sølv,6064,98320717,,110,"1,6 l",Sort
,1,Firehjulsdrift,07.10.2013,5,Bensin,Audi A3,5,Norge,UF61081,Bruktbil til salgs,Personbil,369000,,31300,6011 Ålesund,2014,,,Kombi 5-dørs,Ikke inklusiv,365340,1 380 kg,Automat,MONSUNGRÅ,Grå,3660,98320737,,179,"1,8 l",SORT
,1,Forhjulsdrift,02.04.2004,5,Bensin,Peugeot 307,5,Norge,DK76291,Bruktbil til salgs,Personbil,20569,,180000,1407 Vinterbro,2004,169 g/km,,Kombi 5-dørs,Inklusiv,19000,1 193 kg,Manuell,,Grå,1569,98318649,,109,"1,6 l",
,,Bakhjulsdrift,28.05.2014,4,Elektrisitet,Citroen C-Zero,5,Norge,,Bruktbil til salgs,Personbil,99900,310 l,39500,1526 Moss,2014,,,Kombi 5-dørs,Inklusiv,95927,1 065 kg,Manuell,,Hvit,3973,98320646,,48,,
,3,Firehjulsdrift,28.09.2006,5,Bensin,BMW 3-serie,5,Norge,BR37139,Bruktbil til salgs,Personbil,159000,,198700,1168 Oslo,2006,243 g/km,,Stasjonsvogn,Inklusiv,155340,1 660 kg,Automat,,Grå,3660,98319047,,218,"2,5 l",
,,Bakhjulsdrift,15.11.2007,4,Bensin,BMW M3,3,Norge,,Bruktbil til salgs,Personbil,549000,,169800,7048 Trondheim,2008,,,Coupe,Inklusiv,545340,1 655 kg,Manuell,Sparkling Graphite Metallic,Grå,3660,98320550,,420,4 l,Novillo Svart Skinn
,,ForhjulsdriftForhjulsdrift,04.07.2012,55,DieselDiesel,Volvo V50,55,NorgeNorge,NV64974NV64974,Bruktbil til salgsBruktbil til salgs,Personbil,133500,,104000,1523 Moss,2012,,,Stasjonsvogn,Ikke inklusiv,129840,13 151 315 kg,ManuellManuell,Svart Metallic,Svart,3660,98320553,,114114,,Mørk Grå
,,Forhjulsdrift,22.10.2008,5,Bensin,Toyota Prius,5,Norge,SD44656,Bruktbil til salgs,Personbil,99900,350 l,49200,5538 Haugesund,2008,,,Kombi 5-dørs,Ikke inklusiv,96240,1 300 kg,Automat,,Sølv,3660,98320455,,77,,Skinninteriør
,1,Forhjulsdrift,15.03.2013,5,Diesel,Peugeot 208,5,Norge,,Bruktbil til salgs,Personbil,89900,,113500,4306 Sandnes,2013,,,Kombi 5-dørs,Ikke inklusiv,87286,1 080 kg,Manuell,,Grå,2614,98320509,,93,,
,1,Forhjulsdrift,18.04.2012,5,Diesel,Mitsubishi ASX,5,Norge,VH40593,Bruktbil til salgs,Personbil,189000,570 l,65800,7290 Støren,2012,,,SUV/Offroad,Ikke inklusiv,185340,1 415 kg,Manuell,Granit Brown,Brun,3660,98320533,,116,"1,8 l",Sort/grå
,4,Forhjulsdrift,26.04.2007,5,Diesel,Mazda 3,5,Norge,BR47666,Bruktbil til salgs,Personbil,71000,,113300,8003 Bodø,2007,128 g/km,,Kombi 5-dørs,Inklusiv,67340,1 275 kg,Manuell,,Blå,3660,98319796,,109,"1,6 l",
,1,Firehjulsdrift,25.03.2013,5,Diesel,Audi A6 allroad,5,Norge,SV38318,Bruktbil til salgs,Personbil,459900,,116000,5536 Haugesund,2013,,,Stasjonsvogn,Ikke inklusiv,456240,1 855 kg,Automat,JAVABRUN,Svart,3660,98320415,,204,3 l,SORT
"32 500,-",,Forhjulsdrift,,,Diesel,Volkswagen Caddy,,Norge,,Leasing,Varebil,1990,,59000,1555 Son,2015,,,Kasse,,,,Manuell,Blå met,Blå,Inklusiv,98320353,,140,2 l,Sort
,1,Forhjulsdrift,06.03.2008,5,Diesel,Volvo V70,5,Norge,SU58015,Bruktbil til salgs,Personbil,109500,,155000,5227 Nesttun,2008,,,Stasjonsvogn,Inklusiv,105840,1 589 kg,Manuell,,Svart,3660,98320345,,136,2 l,
,,Forhjulsdrift,05.12.2012,4,Diesel,MINI One,3,Norge,,Bruktbil til salgs,Personbil,139000,,57300,5132 Nyborg,2013,,,Coupe,Ikke inklusiv,136386,1 090 kg,Manuell,,Grå,2614,98320347,,90,"1,6 l",Sort
,2,Firehjulsdrift,01.10.2007,5,Diesel,Nissan Qashqai,,Norge,KH53291,Bruktbil til salgs,Personbil,99000,,154100,4307 Sandnes,2007,184 g/km,,Flerbruksbil,Inklusiv,95340,,Manuell,,Svart,3660,98320315,,150,2 l,
,,Forhjulsdrift,13.07.2011,5,Diesel,Volkswagen Passat,5,Norge,,Bruktbil til salgs,Personbil,169000,,91600,1801 Askim,2012,,,Stasjonsvogn,Ikke inklusiv,165340,1 468 kg,Manuell,DYP SORT PERLMET.,Svart,3660,98320336,,105,"1,6 l",SORT
,,Bakhjulsdrift,06.05.2014,5,Diesel,BMW 1-serie,5,Norge,BS92283,Bruktbil til salgs,Personbil,239000,360 l,44064,2007 Kjeller,2014,,,Kombi 5-dørs,Ikke inklusiv,232936,1 350 kg,Automat,Estorilblå metallic,Blå,6064,98320317,,116,2 l,Sort stoff/alcantara sport
,,Forhjulsdrift,,7,Diesel,Dodge Journey,,Norge,lj32930,Bruktbil til salgs,Personbil,119700,,163100,3735 Skien,2008,186 g/km,,Flerbruksbil,Inklusiv,116040,,Automat,,Svart,3660,98318521,,140,2 l,
,1,Forhjulsdrift,18.03.2014,5,Bensin,Ford Focus,5,Norge,,Bruktbil til salgs,Personbil,169000,,25400,4639 Kristiansand,2014,,,Kombi 5-dørs,Inklusiv,162936,1 204 kg,Manuell,,Brun,6064,98320245,,125,1 l,
,,Firehjulsdrift,,5,Diesel,Volkswagen Tiguan,5,Norge,KZ55271,Bruktbil til salgs,Personbil,125990,,144000,3143 Kjøpmannskjær,2008,189 g/km,,SUV/Offroad,Inklusiv,122330,,Manuell,Metallic,Svart,3660,98312835,,140,2 l,
,3,Forhjulsdrift,29.08.2008,5,Diesel,Mazda 6,5,Norge,BR70607,Bruktbil til salgs,Personbil,83660,,159500,1430 Ås,2008,149 g/km,,Stasjonsvogn,Inklusiv,80000,1 470 kg,Manuell,Stormy Blue Metallic,Blå,3660,93780197,,140,2 l,Lys Beige
,2,Firehjulsdrift,15.07.2009,3,Diesel,Volkswagen Transporter,5,Norge,UC25479,Bruktbil til salgs,Varebil,129255,,137000,2067 Jessheim,2009,240 g/km,,Kasse,Inklusiv,128000,2 115 kg,Manuell,,Grønn,1255,98319712,,131,"2,5 l",
,1,Firehjulsdrift,28.05.2014,5,Diesel,BMW 5-serie,5,Norge,,Bruktbil til salgs,Personbil,489000,,38200,6018 Ålesund,2014,,,Stasjonsvogn,Ikke inklusiv,482936,1 840 kg,Automat,Spacegrå Metallic,Grå,6064,98320173,,163,2 l,Leder Dakota Svart
,,Forhjulsdrift,09.12.2014,5,Diesel,Volvo V60,5,Norge,,Bruktbil til salgs,Personbil,379000,,52800,2827 Hunndalen,2015,,,Stasjonsvogn,Ikke inklusiv,372936,1 496 kg,Manuell,Ember black Perl-/Met 487,Svart,6064,92159938,"389 000,-",181,2 l,Sort skinn.
,,Firehjulsdrift,14.09.2011,5,Diesel,Toyota RAV4,5,Norge,CV61997,Bruktbil til salgs,Personbil,219000,470 l,161100,2050 Jessheim,2011,,,SUV/Offroad,Ikke inklusiv,215340,1 595 kg,Manuell,Grå metallic,Grå,3660,98320086,,150,"2,2 l",Sort
,2,Bakhjulsdrift,12.04.2013,5,Diesel,Jaguar XF,5,Norge,,Bruktbil til salgs,Personbil,379000,550 l,40000,1815 Askim,2013,,,Stasjonsvogn,Inklusiv,375340,1 769 kg,Automat,Blå metallic,Blå,3660,98320071,,200,"2,2 l",Sort skinn
,2,Forhjulsdrift,07.03.2012,4,Diesel,Volvo C30,3,Norge,DN80317,Bruktbil til salgs,Personbil,79000,,119000,2843 Eina,2010,104 g/km,,Kombi 3-dørs,Inklusiv,75340,1 281 kg,Manuell,,Svart,3660,93359879,,109,"1,6 l",
,1,Forhjulsdrift,20.09.2010,5,Diesel,Mazda 6,5,Norge,BS13228,Bruktbil til salgs,Personbil,133660,,155000,5566 Hervik,2010,138 g/km,,Kombi 5-dørs,Inklusiv,130000,1 475 kg,Manuell,,Hvit,3660,98316699,,129,"2,2 l",
,,Firehjulsdrift,,5,Bensin,Audi RS6,5,Norge,,Bruktbil til salgs,Personbil,629000,,109000,5229 Kalandseidet,2008,,QUATTRO,Stasjonsvogn,Ikke inklusiv,,,Automat,Svart metallic,Svart,Fritatt,98319701,,580,5 l,Sportsseter / Skinn Beige
,2,Forhjulsdrift,25.06.2013,4,Bensin,Fiat 500,2,Norge,RK63194,Bruktbil til salgs,Personbil,132614,,30766,3237 Sandefjord,2013,,,Cabriolet,Inklusiv,130000,940 kg,Automat,Perlemor,Hvit,2614,98316605,,69,"1,2 l",Sort skinn
,3,Forhjulsdrift,29.05.2001,4,Bensin,Opel Agila,5,Norge,JD26413,Bruktbil til salgs,Personbil,17569,,120000,2390 Moelv,2001,151 g/km,,Stasjonsvogn,Inklusiv,16000,940 kg,Manuell,,Sølv,1569,92784051,,58,1 l,
,2,Bakhjulsdrift,15.12.2016,2,Bensin,Chevrolet Camaro,2,Norge,,Bruktbil til salgs,Personbil,105000,,0,4352 Kleppe,1984,,,Cabriolet,Inklusiv,,1 560 kg,Automat,,Rød,Fritatt,98313871,,152,5 l,
,1,Firehjulsdrift,22.08.2013,5,Diesel,Audi Q5,5,Norge,SD68405,Bruktbil til salgs,Personbil,449500,,39000,5529 Haugesund,2014,159 g/km,,SUV/Offroad,Inklusiv,445840,1 820 kg,Automat,,Grå,3660,95148275,,163,2 l,
,,Forhjulsdrift,04.02.1998,5,Bensin,Toyota Avensis,4,Norge,HJ65324,Bruktbil til salgs,Personbil,39000,460 l,191481,2212 Kongsvinger,1998,,,Sedan,Ikke inklusiv,37431,1 205 kg,Manuell,,Blå,1569,98319880,,110,"1,8 l",
,,Forhjulsdrift,27.11.2013,5,Elektrisitet+bensin,Toyota Yaris,5,Norge,RK69715,Bruktbil til salgs,Personbil,169000,,37555,4313 Sandnes,2013,,,Kombi 5-dørs,Ikke inklusiv,166386,1 085 kg,Automat,,Hvit,2614,98319877,,100,"1,5 l",
,,Forhjulsdrift,,5,Diesel,Volvo V70,5,Norge,CF55446,Bruktbil til salgs,Personbil,139000,,172900,7500 Stjørdal,2008,195 g/km,,Stasjonsvogn,Inklusiv,135340,,Automat,,Rød,3660,98318523,,163,"2,4 l",
,,Forhjulsdrift,,2,Diesel,Citroen Berlingo,,Norge,NF27005,Bruktbil til salgs,Varebil,12255,,158714,1711 Sarpsborg,2007,143 g/km,,Flerbruksbil,Inklusiv,11000,,Manuell,,Rød,1255,98319163,,75,"1,6 l",
,1,Forhjulsdrift,29.06.2015,7,Diesel,Ford S-MAX,5,Norge,,Bruktbil til salgs,Personbil,419000,1051 l,56500,4639 Kristiansand,2015,,,Flerbruksbil,Inklusiv,412936,1 614 kg,Automat,,Grå,6064,98319839,,140,2 l,
,2,Forhjulsdrift,24.08.2012,5,Diesel,Volkswagen Golf,5,Norge,DN97669,Bruktbil til salgs,Personbil,138000,,95000,1639 Gamle,2013,123 g/km,,Kombi 5-dørs,Ikke inklusiv,134340,1 262 kg,Automat,,Sølv,3660,98061349,,105,"1,6 l",
,,Forhjulsdrift,07.03.2014,5,Bensin,Volkswagen Golf,5,Norge,,Bruktbil til salgs,Personbil,219900,,36366,7652 Verdal,2014,,,Stasjonsvogn,Ikke inklusiv,213836,1 222 kg,Manuell,DYP SORT PERLMET.,Svart,6064,98319794,,105,"1,2 l",TITANSORT
,,Forhjulsdrift,02.12.2016,5,Bensin,Toyota Auris,5,Norge,,Bruktbil til salgs,Personbil,279000,,3900,5822 Bergen,2016,,,Kombi 5-dørs,Ikke inklusiv,272936,1 310 kg,Automat,Svart metallic,Svart,6064,98319766,,136,"1,8 l",Mørk
,,Bakhjulsdrift,,5,Bensin,Opel Kadett,4,Norge,H56837,Bruktbil til salgs,Annet,15000,,0,4054 Tjelta,1963,,,Coupe,Inklusiv,,,Manuell,,Grønn,Fritatt,98318987,,,,
"15 000,-",1,Firehjulsdrift,05.02.2016,5,Diesel,BMW X1,5,Norge,,Leasing,Personbil,4900,,21750,7069 Trondheim,2016,124 g/km,xDrive,SUV/Offroad,,,,Automat,Mineralgrå Metallic,Grå,Ikke oppgitt,98518615,,150,2 l,Svart Alcantara
,1,Firehjulsdrift,05.10.2016,5,Elektrisitet+bensin,Toyota RAV4,5,Norge,KJ25737,Bruktbil til salgs,Personbil,469000,501 l,11795,3007 Drammen,2016,,,SUV/Offroad,Ikke inklusiv,462936,1 690 kg,Automat,Metallic,Sølv,6064,98319715,,197,"2,5 l",Sort stoff/skinn
,,Forhjulsdrift,01,5,Bensin,Volkswagen Golf,,Norge,DK33239,Bruktbil til salgs,Personbil,19569,,206000,3045 Drammen,2002,168 g/km,,Kombi 5-dørs,Inklusiv,18000,,Manuell,,Sølv,1569,98317457,,105,"1,6 l",
,3,Firehjulsdrift,01.12.2011,5,Diesel,Audi A6,5,Norge,HS99889,Bruktbil til salgs,Personbil,373660,,125000,2315 Hamar,2012,152 g/km,,Stasjonsvogn,Inklusiv,370000,1 790 kg,Automat,Blå men ser svart ut,Blå,3660,98318058,,204,3 l,
,4,Forhjulsdrift,22.01.2002,5,Bensin,Volvo S60,4,Norge,ST61214,Bruktbil til salgs,Personbil,34568,,208000,1251 Oslo,2002,215 g/km,,Sedan,Inklusiv,32999,1 458 kg,Manuell,,Sølv,1569,98316046,,179,2 l,Svart skinn
,1,Forhjulsdrift,07.07.2014,5,Diesel,Nissan Qashqai,5,Norge,,Bruktbil til salgs,Personbil,208000,,50000,1383 Asker,2014,99 g/km,,Kombi 5-dørs,Inklusiv,,1 310 kg,Manuell,,Svart,Fritatt,98317187,,110,"1,5 l",
,,Forhjulsdrift,21.02.2014,5,Diesel,Volvo V60,5,Norge,,Bruktbil til salgs,Personbil,279000,430 l,40384,4341 Bryne,2014,,,Stasjonsvogn,Ikke inklusiv,272936,1 481 kg,Automat,,Blå,6064,91806798,"299 000,-",114,"1,6 l",
,1,Firehjulsdrift,15.07.2015,5,Diesel,Suzuki Vitara,5,Norge,KT89849,Bruktbil til salgs,Personbil,309900,,22400,7503 Stjørdal,2015,,,SUV/Offroad,Ikke inklusiv,303836,1 295 kg,Manuell,Blå metalic m/sort tak,Blå,6064,98319417,,120,"1,6 l",Sort
,2,Bakhjulsdrift,18.05.2010,5,Diesel,BMW 1-serie,5,Norge,BR96157,Bruktbil til salgs,Personbil,123660,,109836,1400 Ski,2010,118 g/km,,Kombi 5-dørs,Inklusiv,120000,1 305 kg,Manuell,,Hvit,3660,95707595,,116,2 l,
,,Forhjulsdrift,20.09.2001,5,Bensin,Nissan Almera,5,Norge,DK27616,Bruktbil til salgs,Personbil,14900,355 l,123354,3474 Åros,2001,,,Kombi 5-dørs,Inklusiv,13331,1 190 kg,Manuell,Silver,Sølv,1569,98319355,,90,"1,5 l",Stoff
,,Forhjulsdrift,29.03.2016,5,Diesel,Toyota Avensis,5,Norge,HJ98280,Bruktbil til salgs,Personbil,259000,543 l,45824,2212 Kongsvinger,2016,,,Stasjonsvogn,Ikke inklusiv,252936,1 490 kg,Manuell,,Grå,6064,98319316,,111,"1,6 l",
,3,Forhjulsdrift,16.04.2013,5,Diesel,Audi A6,5,Norge,HB76111,Bruktbil til salgs,Personbil,334999,,49000,6090 Fosnavåg,2013,135 g/km,,Stasjonsvogn,Inklusiv,331339,1 650 kg,Automat,,Sølv,3660,85856908,,163,2 l,
,2,Firehjulsdrift,28.10.2013,5,Diesel,Skoda Superb,5,Norge,,Bruktbil til salgs,Personbil,199660,,218000,9010 Tromsø,2014,149 g/km,,Stasjonsvogn,Ikke inklusiv,196000,1 581 kg,Automat,Rubbet og lakk forsegling påført i mai 2017,Hvit,3660,98318752,,170,2 l,sort
,,,02.11.2006,5,Diesel,Opel Vectra,,Norge,,Bruktbil til salgs,Personbil,39660,,166000,1617 Fredrikstad,2006,,,,Inklusiv,36000,1 473 kg,Automat,,Blå,3660,98319178,,150,"1,9 l",
,,Forhjulsdrift,22.04.2014,5,Bensin,Toyota Auris,5,Norge,RK75785,Bruktbil til salgs,Personbil,199000,360 l,32000,4017 Stavanger,2014,,,Kombi 5-dørs,Ikke inklusiv,192936,1 310 kg,Automat,White Pearl,Hvit,6064,98319017,,136,"1,8 l",Svart
,3,Firehjulsdrift,13.05.2009,5,Diesel,BMW X3,5,Norge,BR78990,Bruktbil til salgs,Personbil,78569,,301100,7290 Støren,2005,191 g/km,xdrive,SUV/Offroad,Inklusiv,77000,1 745 kg,Manuell,svart metalic,Svart,1569,92780448,,150,2 l,svart
,2,Firehjulsdrift,19.02.2014,5,Diesel,Volvo XC 60,5,Norge,,Bruktbil til salgs,Personbil,459064,,58700,2849 Kapp,2014,169 g/km,,SUV/Offroad,Ikke inklusiv,453000,1 717 kg,Automat,,Hvit,6064,98317244,,163,"2,4 l",Sort
,1,Firehjulsdrift,,2,Diesel,Volkswagen Caddy,,Norge,,Bruktbil til salgs,Varebil,136255,,120000,1866 Båstad,2014,168 g/km,,Kasse,Inklusiv,135000,,Manuell,,Svart,1255,98318679,,110,2 l,
,,Firehjulsdrift,12.09.2007,7,Diesel,Mitsubishi Outlander,5,Norge,ZH22756,Bruktbil til salgs,Personbil,159000,,170900,9370 Silsand,2007,,2wd/4wd/Lock,SUV/Offroad,Inklusiv,155340,,Manuell,,Beige,3660,98314368,,140,2 l,Sort skinn
,,Bakhjulsdrift,04.10.2007,5,Diesel,BMW 5-serie,4,Norge,BR54606,Bruktbil til salgs,Personbil,188000,,234000,1530 Moss,2007,211 g/km,,Sedan,Inklusiv,,1 595 kg,Automat,pærlemor,Hvit,Fritatt,93830935,,177,"2,5 l",beige
,1,Forhjulsdrift,17.01.2013,2,Diesel,Volkswagen Caddy,4,Norge,DP18442,Bruktbil til salgs,Varebil,149900,,74446,2001 Lillestrøm,2013,,,Kasse,Ikke inklusiv,148645,1 361 kg,Automat,Mørk grå metallic,Grå,1255,98318894,,102,"1,6 l",sort/grå
,,Firehjulsdrift,19.07.2012,5,Diesel,Volvo XC 70,5,Norge,,Bruktbil til salgs,Personbil,414000,555 l,131548,8501 Narvik,2013,,,Stasjonsvogn,Ikke inklusiv,410340,1 736 kg,Automat,,Grønn,3660,98318794,,163,"2,4 l",
,1,Forhjulsdrift,13.01.2017,5,Bensin,Peugeot 308 SW,5,Norge,TL30980,Bruktbil til salgs,Personbil,319900,610 l,6500,5412 Stord,2017,,,Stasjonsvogn,Ikke inklusiv,315927,1 200 kg,Automat,Grå,Grå,3973,98318720,,131,"1,2 l",Svart
,1,Firehjulsdrift,20.12.2010,5,Bensin,Honda CR-V,5,Norge,ZH30739,Bruktbil til salgs,Personbil,229000,556 l,56000,9018 Tromsø,2010,,,SUV/Offroad,Ikke inklusiv,225340,1 495 kg,Manuell,Hvit,Hvit,3660,98318741,,150,2 l,Sort skinn
,1,Firehjulsdrift,23.04.2014,5,Diesel,Peugeot 4008,5,Norge,ZH41024,Bruktbil til salgs,Personbil,269000,440 l,30000,9018 Tromsø,2014,,,SUV/Offroad,Ikke inklusiv,262936,1 425 kg,Manuell,Hvit perlemor metallic,Hvit,6064,98318695,,114,"1,6 l",Sort delskinn
,2,Firehjulsdrift,16.09.2011,5,Diesel,BMW X3,5,Norge,KH79173,Bruktbil til salgs,Personbil,313660,,107500,3043 Drammen,2011,147 g/km,,SUV/Offroad,Inklusiv,310000,1 725 kg,Automat,,Svart,3660,98308723,,163,2 l,
,,Forhjulsdrift,08.07.2010,5,Diesel,Peugeot 3008,5,Norge,ZH29556,Bruktbil til salgs,Personbil,115000,432 l,111407,9018 Tromsø,2010,,,Kombi 5-dørs,Ikke inklusiv,111340,1 425 kg,Manuell,Sort metallic,Svart,3660,98318648,,109,"1,6 l",Sort stoff
,,Forhjulsdrift,30.12.2011,7,Diesel,Ford S-MAX,,Norge,,Bruktbil til salgs,Personbil,229660,,65000,1617 Fredrikstad,2012,,,Flerbruksbil,Inklusiv,226000,1 615 kg,Manuell,,Blå,3660,98318606,,140,2 l,
,,Forhjulsdrift,12.04.2013,4,Bensin,Volkswagen Beetle,2,Norge,,Bruktbil til salgs,Personbil,255000,,49443,3901 Porsgrunn,2013,,,Coupe,Ikke inklusiv,251340,1 284 kg,Manuell,CANDYHVIT,Hvit,3660,98318594,,160,"1,4 l",SORT/GRÅ R-LINE
,,Firehjulsdrift,01.06.2010,5,Elektrisitet+bensin,Lexus RX450h,5,Norge,RK18990,Bruktbil til salgs,Personbil,329000,,171500,4313 Sandnes,2010,,,SUV/Offroad,Ikke inklusiv,325340,2 110 kg,Automat,Svart,Svart,3660,98318616,,299,"3,5 l",Svart
,2,Forhjulsdrift,22.12.2008,5,Bensin,Honda Jazz,5,Norge,LS70491,Bruktbil til salgs,Personbil,81614,,81000,3264 Larvik,2008,134 g/km,,Kombi 5-dørs,Ikke inklusiv,79000,996 kg,Manuell,,Lilla,2614,98317146,,83,"1,3 l",Grå/sort
,1,Forhjulsdrift,04.11.2016,5,Bensin,Toyota Avensis,5,Norge,KJ26226,Bruktbil til salgs,Personbil,359000,543 l,14430,3007 Drammen,2016,,,Stasjonsvogn,Ikke inklusiv,352936,1 430 kg,Automat,Perlemor Metallic,Hvit,6064,98318377,,147,"1,8 l",Sort skinn
,1,Forhjulsdrift,26.02.2013,2,Diesel,Volkswagen Caddy,5,Norge,DP19230,Bruktbil til salgs,Varebil,109900,,101300,3550 Gol,2013,,,Kasse,Ikke inklusiv,108645,1 422 kg,Manuell,,Svart,1255,98318266,,102,"1,6 l",Svart/grå
,1,Forhjulsdrift,19.01.2016,4,Elektrisitet,Volkswagen UP!,5,Norge,EL87209,Bruktbil til salgs,Personbil,169900,,12000,5536 Haugesund,2016,,,Kombi 5-dørs,Ikke inklusiv,165927,1 149 kg,Automat,DEEP BLACK PERLMET.,Svart,3973,98318318,,82,,JY
,1,Forhjulsdrift,01.12.2009,5,Bensin,Mercedes-Benz B-Klasse,5,Norge,SD49023,Bruktbil til salgs,Personbil,119000,544 l,115000,5535 Haugesund,2010,,,Flerbruksbil,Inklusiv,115340,1 245 kg,Manuell,Hvit,Hvit,3660,98318296,,95,"1,5 l",Sort delskinn
,,Forhjulsdrift,09.08.2011,5,Elektrisitet+bensin,Toyota Prius,5,Norge,AS29120,Bruktbil til salgs,Personbil,139000,445 l,122800,1610 Fredrikstad,2011,,,Kombi 5-dørs,Ikke inklusiv,135340,1 370 kg,Automat,Rød Metallic,Rød,3660,98318231,,136,"1,8 l",Sort og grått
,2,Firehjulsdrift,30.09.2008,2,Diesel,Nissan Navara,,Norge,XD79352,Nybil til salgs,Varebil,129000,,135500,7725 Steinkjer,2008,264 g/km,,Pickup,Inklusiv,127745,,Manuell,,Blå,1255,98317622,,171,"2,5 l",
,2,Firehjulsdrift,27.08.2007,5,Diesel,Mercedes-Benz S-Klasse,4,Norge,,Bruktbil til salgs,Personbil,399000,,164000,1481 Hagan,2007,,,Sedan,Inklusiv,395340,1 950 kg,Automat,Calcite White,Hvit,3660,98318185,,235,3 l,Chreme Nappa skinn
,6,Bakhjulsdrift,21.05.2007,3,Diesel,Mercedes-Benz Sprinter,5,Norge,SU47777,Bruktbil til salgs,Varebil,65255,,400317,7224 Melhus,2007,235 g/km,,Kasse,Ikke inklusiv,64000,2 060 kg,Automat,,Hvit,1255,98304869,,150,"2,1 l",
,5,Bakhjulsdrift,29.09.2008,5,Diesel,BMW 3-serie,4,Norge,DL98127,Bruktbil til salgs,Personbil,133660,,131000,1914 Ytre,2008,123 g/km,,Sedan,Ikke inklusiv,130000,1 430 kg,Manuell,,Blå,3660,97984047,,136,2 l,Beige
,1,Forhjulsdrift,28.12.2012,3,Diesel,Ford Transit Custom,5,Norge,RK56052,Bruktbil til salgs,Varebil,159900,,56500,3617 Kongsberg,2013,183 g/km,,Kasse,Ikke inklusiv,158645,1 754 kg,Manuell,,Blå,1255,92294621,,101,"2,2 l",
